name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions
UCIHAR,0.0,7.845074415206909,8.473384857177734,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
UCIHAR,0.0,7.845074415206909,9.048893451690674,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
UCIHAR,0.0,7.845074415206909,10.794991970062256,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
CIFAR10,0.20229999721050262,76.87460684776306,53.17230844497681,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
CIFAR10,0.2011999934911728,76.87460684776306,51.76747441291809,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
CIFAR10,0.20239999890327454,76.87460684776306,49.213544607162476,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
CIFAR10,0.20329999923706055,76.87460684776306,47.756091594696045,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
CIFAR10,0.19769999384880066,76.87460684776306,49.9995334148407,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
CIFAR10,0.18930000066757202,76.87460684776306,55.734832763671875,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
CIFAR10,0.10429999977350235,76.87460684776306,55.37031841278076,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
CIFAR10,0.05040000006556511,76.87460684776306,58.48454213142395,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
CIFAR10,0.04129999876022339,76.87460684776306,56.91507530212402,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
CIFAR10,0.039799999445676804,76.87460684776306,57.684651136398315,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
CIFAR10,0.03920000046491623,76.87460684776306,57.06546950340271,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
CIFAR10,0.03959999978542328,76.87460684776306,58.248126745224,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
EuropeanLanguages,0.04957142844796181,93.46842074394226,63.688507318496704,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
EuropeanLanguages,0.049714285880327225,93.46842074394226,63.96047782897949,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
EuropeanLanguages,0.04947619140148163,93.46842074394226,66.0349588394165,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
EuropeanLanguages,0.04947619140148163,93.46842074394226,68.9290943145752,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
EuropeanLanguages,0.04880952462553978,93.46842074394226,67.68874955177307,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
EuropeanLanguages,0.049619048833847046,93.46842074394226,69.58073806762695,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
EuropeanLanguages,0.04899999871850014,93.46842074394226,66.96372509002686,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
EuropeanLanguages,0.046095237135887146,93.46842074394226,70.70386910438538,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
EuropeanLanguages,0.04561904817819595,93.46842074394226,71.60764074325562,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
EuropeanLanguages,0.04647618904709816,93.46842074394226,75.18230295181274,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
EuropeanLanguages,0.04633333161473274,93.46842074394226,68.95000076293945,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
EuropeanLanguages,0.04638095200061798,93.46842074394226,73.38590002059937,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
MNIST,0.23350000381469727,48.06467318534851,40.38182783126831,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
MNIST,0.23659999668598175,48.06467318534851,42.55297660827637,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
MNIST,0.23389999568462372,48.06467318534851,41.36255669593811,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
MNIST,0.23749999701976776,48.06467318534851,46.600451707839966,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
MNIST,0.24639999866485596,48.06467318534851,45.98901581764221,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
MNIST,0.26030001044273376,48.06467318534851,32.972513914108276,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
MNIST,0.10000000149011612,48.06467318534851,38.87990641593933,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
MNIST,0.017100000753998756,48.06467318534851,34.23624300956726,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
MNIST,0.009499999694526196,48.06467318534851,41.44803309440613,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
MNIST,0.00839999970048666,48.06467318534851,35.06930494308472,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
MNIST,0.008299999870359898,48.06467318534851,40.519099950790405,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
MNIST,0.008299999870359898,48.06467318534851,40.23880743980408,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
EMGHandGestures,0.7911392450332642,0.3816378116607666,0.7687039375305176,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
EMGHandGestures,0.797468364238739,0.3816378116607666,0.5388538837432861,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.8037974834442139,0.3816378116607666,0.523777961730957,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.7848101258277893,0.3816378116607666,1.0038399696350098,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.797468364238739,0.3816378116607666,0.767758846282959,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.7911392450332642,0.3816378116607666,0.4035193920135498,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.2721518874168396,0.3816378116607666,0.5846560001373291,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.0,0.3816378116607666,0.5220761299133301,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.0,0.3816378116607666,0.6285552978515625,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.0,0.3816378116607666,0.861893892288208,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.0,0.3816378116607666,0.8832130432128906,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.0,0.3816378116607666,0.7392160892486572,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
PAMAP,0.5622151494026184,95.88961243629456,242.2777705192566,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
PAMAP,0.5593026280403137,95.88961243629456,267.3012390136719,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
PAMAP,0.5540977716445923,95.88961243629456,223.1820228099823,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
PAMAP,0.543539822101593,95.88961243629456,197.0534644126892,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
PAMAP,0.5245678424835205,95.88961243629456,189.342689037323,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
PAMAP,0.4268493354320526,95.88961243629456,198.7382414340973,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
PAMAP,0.08039157837629318,95.88961243629456,192.83558583259583,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
PAMAP,0.0,95.88961243629456,189.56257033348083,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
PAMAP,0.0,95.88961243629456,181.23456263542175,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
PAMAP,0.0,95.88961243629456,179.81831121444702,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
PAMAP,0.0,95.88961243629456,182.8352222442627,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
PAMAP,0.0,95.88961243629456,184.74018025398254,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
ISOLET,0.5465041399002075,2.802602529525757,4.595236301422119,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
ISOLET,0.5452212691307068,2.802602529525757,4.751543283462524,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
ISOLET,0.5413726568222046,2.802602529525757,3.5810909271240234,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
ISOLET,0.525336742401123,2.802602529525757,6.65081524848938,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
ISOLET,0.4797947406768799,2.802602529525757,6.043949365615845,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
ISOLET,0.30660679936408997,2.802602529525757,3.505526542663574,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
ISOLET,0.04810776188969612,2.802602529525757,6.076746702194214,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
ISOLET,0.000641436839941889,2.802602529525757,4.675749063491821,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
ISOLET,0.0,2.802602529525757,4.812378644943237,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
ISOLET,0.0,2.802602529525757,5.254448652267456,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
ISOLET,0.0,2.802602529525757,5.33454155921936,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
ISOLET,0.0,2.802602529525757,6.086615562438965,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
UCIHAR,0.5208686590194702,3.087916612625122,9.532932043075562,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,0
UCIHAR,0.5184933543205261,3.087916612625122,7.029504776000977,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,5
UCIHAR,0.5164574384689331,3.087916612625122,8.688589096069336,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,10
UCIHAR,0.5096708536148071,3.087916612625122,8.641847848892212,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,20
UCIHAR,0.4804886281490326,3.087916612625122,9.06645679473877,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,30
UCIHAR,0.4194095730781555,3.087916612625122,8.153637170791626,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,40
UCIHAR,0.18154054880142212,3.087916612625122,7.549909830093384,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,50
UCIHAR,0.022395657375454903,3.087916612625122,7.747124910354614,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,60
UCIHAR,0.013912453316152096,3.087916612625122,11.160298347473145,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,70
UCIHAR,0.00916185975074768,3.087916612625122,9.195934772491455,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,80
UCIHAR,0.009840515442192554,3.087916612625122,9.243530750274658,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,90
UCIHAR,0.009501188062131405,3.087916612625122,7.546780347824097,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.5,100
CIFAR10,0.12080000340938568,1492.954097032547,63.144267320632935,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
CIFAR10,0.12030000239610672,1492.954097032547,59.26342034339905,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
CIFAR10,0.12099999934434891,1492.954097032547,59.84287905693054,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
CIFAR10,0.12020000070333481,1492.954097032547,62.387152433395386,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
CIFAR10,0.1216999962925911,1492.954097032547,67.03656268119812,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
CIFAR10,0.1265999972820282,1492.954097032547,65.64598441123962,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
CIFAR10,0.10339999943971634,1492.954097032547,64.77763867378235,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
CIFAR10,0.09860000014305115,1492.954097032547,60.495224475860596,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
CIFAR10,0.10029999911785126,1492.954097032547,59.920421838760376,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
CIFAR10,0.10189999639987946,1492.954097032547,59.157522678375244,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
CIFAR10,0.10429999977350235,1492.954097032547,58.919843912124634,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
CIFAR10,0.10300000011920929,1492.954097032547,57.70004487037659,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
EuropeanLanguages,0.04976190626621246,5277.337104320526,86.65226554870605,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
EuropeanLanguages,0.04957142844796181,5277.337104320526,93.62979388237,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
EuropeanLanguages,0.049095239490270615,5277.337104320526,89.64758968353271,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
EuropeanLanguages,0.04719047620892525,5277.337104320526,90.18069529533386,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
EuropeanLanguages,0.04595237970352173,5277.337104320526,96.48349237442017,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
EuropeanLanguages,0.04600000008940697,5277.337104320526,96.80480694770813,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
EuropeanLanguages,0.04942857101559639,5277.337104320526,97.88146686553955,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
EuropeanLanguages,0.04866666719317436,5277.337104320526,115.48355031013489,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
EuropeanLanguages,0.04876190423965454,5277.337104320526,114.16227102279663,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
EuropeanLanguages,0.04942857101559639,5277.337104320526,113.87271213531494,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
EuropeanLanguages,0.049619048833847046,5277.337104320526,132.39877343177795,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
EuropeanLanguages,0.049666665494441986,5277.337104320526,147.43819284439087,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
MNIST,0.305400013923645,1265.3382256031036,48.5110764503479,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
MNIST,0.3050999939441681,1265.3382256031036,47.22952890396118,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
MNIST,0.3043000102043152,1265.3382256031036,49.46214175224304,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
MNIST,0.30720001459121704,1265.3382256031036,51.15478777885437,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
MNIST,0.3082999885082245,1265.3382256031036,52.38266396522522,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
MNIST,0.3086000084877014,1265.3382256031036,52.608590602874756,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
MNIST,0.10199999809265137,1265.3382256031036,55.663023948669434,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
MNIST,0.06629999727010727,1265.3382256031036,52.35067868232727,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
MNIST,0.06759999692440033,1265.3382256031036,51.66721796989441,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
MNIST,0.06669999659061432,1265.3382256031036,51.67139482498169,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
MNIST,0.06310000270605087,1265.3382256031036,51.495991468429565,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
MNIST,0.06260000169277191,1265.3382256031036,52.034345626831055,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
EMGHandGestures,0.8481012582778931,1.7452619075775146,0.793140172958374,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
EMGHandGestures,0.8481012582778931,1.7452619075775146,0.6508047580718994,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.8481012582778931,1.7452619075775146,0.7517330646514893,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.8481012582778931,1.7452619075775146,0.793738603591919,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.8481012582778931,1.7452619075775146,0.942695140838623,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.8670886158943176,1.7452619075775146,0.6615023612976074,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.13924050331115723,1.7452619075775146,0.7017266750335693,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.018987340852618217,1.7452619075775146,0.7391026020050049,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.006329114083200693,1.7452619075775146,0.5279810428619385,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.012658228166401386,1.7452619075775146,0.6711258888244629,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.012658228166401386,1.7452619075775146,0.9668941497802734,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.012658228166401386,1.7452619075775146,0.5912401676177979,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
PAMAP,0.7234567403793335,3572.056386232376,500.8268609046936,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
PAMAP,0.7223915457725525,3572.056386232376,365.3352634906769,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
PAMAP,0.7231061458587646,3572.056386232376,371.03731179237366,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
PAMAP,0.7230657339096069,3572.056386232376,415.1475729942322,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
PAMAP,0.7207195162773132,3572.056386232376,431.11645245552063,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
PAMAP,0.7056983113288879,3572.056386232376,426.7027645111084,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
PAMAP,0.07606321573257446,3572.056386232376,440.9760253429413,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
PAMAP,0.0824141725897789,3572.056386232376,445.2420058250427,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
PAMAP,0.0824141725897789,3572.056386232376,469.2461543083191,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
PAMAP,0.0824141725897789,3572.056386232376,498.31078457832336,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
PAMAP,0.0824141725897789,3572.056386232376,508.2006661891937,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
PAMAP,0.0824141725897789,3572.056386232376,464.53267526626587,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
ISOLET,0.1975625455379486,219.59250140190125,10.219676971435547,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
ISOLET,0.2033354789018631,219.59250140190125,11.503998756408691,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
ISOLET,0.2110327184200287,219.59250140190125,9.85338830947876,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
ISOLET,0.20782552659511566,219.59250140190125,12.38288688659668,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
ISOLET,0.2033354789018631,219.59250140190125,13.612151622772217,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
ISOLET,0.20269402861595154,219.59250140190125,9.860085725784302,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
ISOLET,0.040410518646240234,219.59250140190125,11.995605945587158,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
ISOLET,0.007697241846472025,219.59250140190125,14.921689510345459,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
ISOLET,0.0038486209232360125,219.59250140190125,14.252822399139404,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,70
ISOLET,0.006414368283003569,219.59250140190125,15.96927547454834,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,80
ISOLET,0.007055805064737797,219.59250140190125,13.68554401397705,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,90
ISOLET,0.006414368283003569,219.59250140190125,13.168689966201782,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,100
UCIHAR,0.4774346649646759,136.2518618106842,9.581101417541504,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,0
UCIHAR,0.4760773777961731,136.2518618106842,10.585474967956543,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,5
UCIHAR,0.4696301221847534,136.2518618106842,9.75770878791809,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,10
UCIHAR,0.4713267683982849,136.2518618106842,9.222072124481201,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,20
UCIHAR,0.45707499980926514,136.2518618106842,9.16601300239563,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,30
UCIHAR,0.4221242070198059,136.2518618106842,9.84384536743164,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,40
UCIHAR,0.16253817081451416,136.2518618106842,10.148713111877441,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,50
UCIHAR,0.06073973700404167,136.2518618106842,10.428428411483765,10000,multicentroid,density,30,1,,0.03,drop,,,,,,,,,5,reset,0.5,60
